,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id,Sentiment
2696,2696,2022-02-16 09:06:09,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Malaki ang ambag ng mabilis na vaccination drive sa mabilis na pagbaba ng kaso ng COVID-19 sa Pilipinas.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/WveYPPbACj",,,0,1.49375353156777e+18,1
2697,2697,2022-02-16 09:05:57,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ligtas ang mga bakuna para sa chikiting.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/RanV246itN",,,0,1.49375348394567e+18,1
2698,2698,2022-02-16 09:03:33,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @pcoogov: TINGNAN: Inanunsyo ni Acting Presidential Spokesperson at Cabinet Secretary Karlo Nograles na nasa 61.62M na indibidwal ang ku�,,,1,1.49375287664394e+18,1
2699,2699,2022-02-16 09:03:22,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Nasa 1.5 million na ang nabakunahan sa 'Bayanihan, Bakunahan' National COVID-19 Vaccination Days Phase 3 nitong Lingg�",,,1,1.49375283391243e+18,1
2700,2700,2022-02-16 09:03:18,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Tatlong buwan bago matapos ang termino ni Pangulong Rodrigo Duterte, sinabi niya sa Talk to the People, nitong Pebrer�",,,6,1.49375281594816e+18,1
2701,2701,2022-02-16 09:01:19,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Sa kanyang Talk to the People nitong Pebrero 14, 2022, binalaan ni Pangulong Rodrigo Roa Duterte ang mga indibidwal n�",,,1,1.49375231565578e+18,1
2702,2702,2022-02-16 09:01:12,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Sumali na sa milyun-milyong BIDA na nagpa-RESBAKUNA! ?

Halina't makiisa sa mas pinalakas na Bayanihan Bakunahan ngayong Febr�",,,5,1.49375228759175e+18,1
2703,2703,2022-02-16 09:00:59,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Ayon kay Pangulong Rodrigo Duterte, napatunayan na ng COVID-19 vaccine na epektibo ito laban sa biglang pagtaas ng bi�",,,4,1.49375223215562e+18,1
2704,2704,2022-02-16 09:00:53,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Ayon kay @ntfcovid19ph Chief Implementer at Vaccine Czar, Sec. Carlito Galvez Jr. naging matagumpay ang inisyal na pa�",,,2,1.49375220656199e+18,1
2705,2705,2022-02-16 09:00:01,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 202,345 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 195,836 na ang nakakumpleto ng dalawang doses at 48,187 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/XO57UfAaby",,,0,1.49375198758998e+18,1
2706,2706,2022-02-16 08:59:10,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @pcoogov: TINGNAN: Inabisuhan ni Pangulong Rodrigo Roa Duterte ang publiko na sumunod sa minimum health protocols at iba pang alituntuni�,,,4,1.49375177472902e+18,1
2707,2707,2022-02-16 06:04:47,PHRC Secretariat Philippines,1.1031010075658e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Tatlong buwan bago matapos ang termino ni Pangulong Rodrigo Duterte, sinabi niya sa Talk to the People, nitong Pebrer�",,,6,1.49370789092164e+18,1
2708,2708,2022-02-16 05:55:16,PHRC Secretariat Philippines,1.1031010075658e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @pcoogov: TINGNAN: Inabisuhan ni Pangulong Rodrigo Roa Duterte ang publiko na sumunod sa minimum health protocols at iba pang alituntuni�,,,4,1.49370549637253e+18,1
2709,2709,2022-02-15 21:00:02,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Malaki ang ambag ng mabilis na vaccination drive sa mabilis na pagbaba ng kaso ng COVID-19 sa Pilipinas.
#RESBAKUNA
#BIDABakunation
#BIDASOLUSYON
#ExplainExplainExplain https://t.co/mWLAaihz1L",,,0,1.49357079894629e+18,1
2710,2710,2022-02-15 20:16:12,PRRDsakalaM????marcoskasuklamsuklam?,1.20381829244131e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,RT @pcoogov: TINGNAN: Inabisuhan ni Pangulong Rodrigo Roa Duterte ang publiko na sumunod sa minimum health protocols at iba pang alituntuni�,,,4,1.49355976944078e+18,1
2711,2711,2022-02-15 19:44:23,Batangas PIO Capitol,746260297.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"TINGNAN: Sang-ayon sa direktiba ni Governor DoDo Mandanas, tuloy-tuloy ang isinasagawang pagbabakuna sa mga indibidwal na kabilang sa iba't ibang priority groups.

#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/ecw5pYbxIi",,,0,1.49355176175141e+18,0
2712,2712,2022-02-15 18:22:12,PIA Gitnang Luzon,846487933.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Recovered na pero may sintomas pa? Baka Long COVID �yan. 

Narito ang mga dapat mong malaman ukol sa Long COVID. 

Kasama ng Mask-Hugas-Iwas at Airflow, magpa-ResBakuna na! Magpa-booster dose na rin kung eligible ka na! 

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/ruIYSXuZ3Q",,,0,1.49353108132417e+18,0
2713,2713,2022-02-15 18:10:00,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Inanunsyo ni Acting Presidential Spokesperson at Cabinet Secretary Karlo Nograles na nasa 61.62M na indibidwal ang kumpleto na ang bakuna laban sa virus, habang higit siyam na milyon naman ang nakatanggap na ng kanilang booster shot.

#workingPCOO
#WeRiseAsOne
#RESBAKUNA https://t.co/EGihiTfzov",,,1,1.49352800832968e+18,1
2714,2714,2022-02-15 17:59:44,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Nasa 1.5 million na ang nabakunahan sa 'Bayanihan, Bakunahan' National COVID-19 Vaccination Days Phase 3 nitong Linggo, Pebrero 13, ayon sa National Vaccination Operations Center.

#BayanihanBakunahan
#RESBAKUNA
#WeRiseAsOne
#workingPCOO https://t.co/5QtsDzmEPE",,,1,1.49352542593473e+18,1
2715,2715,2022-02-15 17:58:59,Precious Ariel #BBM-SARA #SENDIGONG,149349623.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Tatlong buwan bago matapos ang termino ni Pangulong Rodrigo Duterte, sinabi niya sa Talk to the People, nitong Pebrer�",,,6,1.49352523792889e+18,1
2716,2716,2022-02-15 17:55:56,lizzie,1.49303853276335e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @pcoogov: TINGNAN: Tatlong buwan bago matapos ang termino ni Pangulong Rodrigo Duterte, sinabi niya sa Talk to the People, nitong Pebrer�",,,6,1.49352447139051e+18,1
2717,2717,2022-02-15 17:54:14,PIA Gitnang Luzon,846487933.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Sumali na sa milyun-milyong BIDA na nagpa-RESBAKUNA! ?

Halina't makiisa sa mas pinalakas na Bayanihan Bakunahan ngayong February 10-18, 2022! ?

BIDA ang lahat sa RESBAKUNA! ?

#RESBAKUNA
#BayanihanBakunahan
#BIDASolusyonPlus
#NationalVaccinationDays https://t.co/0EWwQVeDZN",,,0,1.49352404262359e+18,1
2718,2718,2022-02-15 17:53:00,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Tatlong buwan bago matapos ang termino ni Pangulong Rodrigo Duterte, sinabi niya sa Talk to the People, nitong Pebrero 14, 2022, na magiging masaya siya kapag nalaman niyang nabakunahan na ang lahat ng Pilipino laban sa COVID-19.

#workingPCOO 
#RESBAKUNA 
#WeRiseAsOne https://t.co/vILcYTzA8H",,,6,1.49352373010194e+18,1
2719,2719,2022-02-15 17:00:44,Navotas City,150876668.0,Navotas_City,150876668.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Binisita naman kanina ni Mayor @TobyTiangco ang mga batang nagpabakuna para personal na iabot ang libreng pagkain.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/G25Eif7Kjx",,,0,1.49351057875707e+18,0
2720,2720,2022-02-15 16:57:43,todobiranews,2977153027.0,,-1.0,tl,<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>,"Sumali na sa milyun-milyong BIDA na nagpa-RESBAKUNA! ?

Halina't makiisa sa mas pinalakas na Bayanihan Bakunahan ngayong February 10-18, 2022! ?

BIDA ang lahat sa RESBAKUNA! ?

#RESBAKUNA
#BayanihanBakunahan
#BIDASolusyonPlus
#NationalVaccinationDays https://t.co/7QKvzMGLnS",,,0,1.49350982012893e+18,1
2721,2721,2022-02-15 16:43:39,Elisa.,227864596.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,At sa wakas! First dose done sa aking 5yo nakshi. ?? #Resbakuna,,,0,1.49350628031654e+18,1
2722,2722,2022-02-15 16:32:04,Bureau of Communications Services PH,1.08796804259485e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Ano nga ba ang pananaw ng mga kabataan sa COVID-19 vaccination? 

Alamin ang saloobin ng 25-anyos na COVID-19 survivor na si Shai Guerrero.

#BCSpolls #COVID19 #LagingHandaPH #BayanihanBakunahan #Resbakuna #ResbakunaKids #BIDAsolusyon #BCS https://t.co/ctCRkxQmpB",,,0,1.49350336563179e+18,1
2723,2723,2022-02-15 15:27:40,Zamboanga City Police Station 9,1707037903.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Sumali na sa milyun-milyong BIDA na nagpa-RESBAKUNA! ?

Halina't makiisa sa mas pinalakas na Bayanihan Bakunahan ngayong Febr�",,,5,1.49348715689078e+18,1
2724,2724,2022-02-15 14:42:01,Lemuel Kit,94752821.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Ayon kay Pangulong Rodrigo Duterte, napatunayan na ng COVID-19 vaccine na epektibo ito laban sa biglang pagtaas ng bi�",,,4,1.49347566921635e+18,1
2725,2725,2022-02-15 14:31:00,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Sa kanyang Talk to the People nitong Pebrero 14, 2022, binalaan ni Pangulong Rodrigo Roa Duterte ang mga indibidwal na hindi pa nababakunahan laban sa posibilidad na mahawahan ng COVID-19 virus ang kanilang mga mahal sa buhay. 

#workingPCOO
#RESBAKUNA
#WeRiseAsOne https://t.co/SYeS6uXZfn",,,1,1.49347289516263e+18,1
2726,2726,2022-02-15 14:04:05,Department of Health,186347409.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Sumali na sa milyun-milyong BIDA na nagpa-RESBAKUNA! ?

Halina't makiisa sa mas pinalakas na Bayanihan Bakunahan ngayong February 10-18, 2022! ?

BIDA ang lahat sa RESBAKUNA! ?

#RESBAKUNA
#BayanihanBakunahan
#BIDASolusyonPlus
#NationalVaccinationDays https://t.co/tjtLyu7Sqe",,,5,1.49346612150865e+18,1
2727,2727,2022-02-15 13:58:24,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 16 February: https://t.co/uUXr8hQ5pm

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/ReTn7afaNh",,,0,1.49346469344041e+18,0
2728,2728,2022-02-15 13:56:13,Mohit raj,1.39359929598772e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Ayon kay Pangulong Rodrigo Duterte, napatunayan na ng COVID-19 vaccine na epektibo ito laban sa biglang pagtaas ng bi�",,,4,1.49346414425503e+18,1
2729,2729,2022-02-15 13:53:00,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Ayon kay Pangulong Rodrigo Duterte, napatunayan na ng COVID-19 vaccine na epektibo ito laban sa biglang pagtaas ng bilang ng may COVID-19 sa bansa kamakailan.

Hinimok rin niya ang publiko na sumunod sa minimum health protocols.

#workingPCOO
#RESBAKUNA
#WeRiseAsOne https://t.co/MqXiatcSEe",,,4,1.49346333206966e+18,1
2730,2730,2022-02-15 13:38:53,Junichi,1.38469506412807e+18,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Ayon kay @ntfcovid19ph Chief Implementer at Vaccine Czar, Sec. Carlito Galvez Jr. naging matagumpay ang inisyal na pa�",,,2,1.49345978158293e+18,1
2731,2731,2022-02-15 13:38:00,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Ayon kay @ntfcovid19ph Chief Implementer at Vaccine Czar, Sec. Carlito Galvez Jr. naging matagumpay ang inisyal na paglulunsad ng 'Resbakuna Kids' program sa Metro Manila, CALABARZON, at Central Luzon. 

#workingPCOO
#WeRiseAsOne
#RESBAKUNA https://t.co/EVdLQoRVhJ",,,2,1.49345955711638e+18,1
2732,2732,2022-02-15 13:06:00,Presidential Communications Operations Office,192849591.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Inabisuhan ni Pangulong Rodrigo Roa Duterte ang publiko na sumunod sa minimum health protocols at iba pang alituntunin ng gobyerno para maiwasang mahawa ng COVID-19 virus.

#workingPCOO 
#RESBAKUNA 
#WeRiseAsOne https://t.co/IYEdEPs3FH",,,4,1.49345150424561e+18,1
2733,2733,2022-02-15 12:02:14,PIA Gitnang Luzon,846487933.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 173,873 na ang nakatanggap ng first dose sa Olongapo habang 156,112 naman ang fully vaccinated na. Nasa 21,115 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/zieHXc4KoA",,,0,1.49343545868815e+18,1
2734,2734,2022-02-15 11:34:42,PIA MIMAROPA,472675929.0,pia_mimaropa,472675929.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Basahin ang POEA advisory sa link na ito: https://t.co/b30QonrcpR

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain",,,0,1.49342852843164e+18,1
2735,2735,2022-02-15 10:12:45,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Ligtas ang mga bakuna para sa chikiting.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/RanV23PfrN",,,0,1.49340790480819e+18,1
2736,2736,2022-02-15 10:12:41,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Sumali sa Bayanihan Bakunahan!
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/VQXwIf10YA",,,0,1.49340788948642e+18,1
2737,2737,2022-02-15 10:12:17,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"90% na ng target population ang COVID-19 vaccinated sa Dipolog City.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/qmJARyoMSG",,,0,1.49340778731733e+18,1
2738,2738,2022-02-15 10:11:53,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Natatakot ka bang pabakunahan ang anak? Puwes, mas matakot sa long-term effect ng COVID-19 sa mga bata.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/fGvZeFOyHY",,,0,1.49340768549225e+18,1
2739,2739,2022-02-15 10:11:44,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"House-to-house COVID-19 vaccination, isinagawa para mapabilis ang pagbabakuna sa mga senior citizen at immunocompromised.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/wYmEmtUDsy",,,0,1.49340765137576e+18,1
2740,2740,2022-02-15 10:07:05,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Buksan ang link na ito para sa mga dapat malaman tungkol sa National Vaccination Days: https://t.co/WR4ZqpPXzi
 
#RESBAKUNA
#�",,,1,1.4934064779521e+18,1
2741,2741,2022-02-15 09:00:00,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 201,889 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 195,519 na ang nakakumpleto ng dalawang doses at 48,023 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/kMnVe9Znfn",,,0,1.4933895985122e+18,1
2742,2742,2022-02-15 09:00:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Ligtas ang mga bakuna para sa chikiting.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/3GAPVXyMzK",,,0,1.49338959721209e+18,1
2743,2743,2022-02-14 22:00:01,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Sumali sa Bayanihan Bakunahan!
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/cWqt9YN7tq",,,0,1.49322350859113e+18,1
2744,2744,2022-02-14 19:48:10,OsoteoHM,344597560.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Yung dapat bakunado na rin ang anak mo kaso andun sa tissue ??

#RESBAKUNA",,,0,1.49319032644548e+18,0
2745,2745,2022-02-14 16:57:29,todobiranews,2977153027.0,,-1.0,tl,<a href='https://ifttt.com' rel='nofollow'>IFTTT</a>,"Buksan ang link na ito para sa mga dapat malaman tungkol sa National Vaccination Days: https://t.co/y27LiV6ZAe
 
#RESBAKUNA
#BayanihanBakunahan
#BIDASolusyonPlus
#NationalVaccinationDays",,,0,1.49314737344241e+18,1
2746,2746,2022-02-14 16:40:49,PIA Gitnang Luzon,846487933.0,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 599,129 na ang nakatanggap ng first dose sa Bataan habang 557,716 naman ang fully vaccinated na. Nasa 116,298 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/dQej2reRg8",,,0,1.49314317739343e+18,1
2747,2747,2022-02-14 16:30:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"90% na ng target population ang COVID-19 vaccinated sa Dipolog City.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/euqITHZoha",,,0,1.49314045510552e+18,1
2748,2748,2022-02-14 16:01:58,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 15 February: https://t.co/t3hcmKRlUa

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/TFL7cIaYvY",,,0,1.49313340012719e+18,0
2749,2749,2022-02-14 15:35:18,DOH CHD - Bicol,1.09369176297811e+18,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"HAPPENING NOW:
COVID-19 Vaccination for 5-11 years old at SM City Legazpi

Mga mommy at daddy, pabakunahan na ang inyong mga chikiting!

Pumunta sa 3rd floor ng SM City Legazpi at magdala lamang ng valid ID.
#Resbakuna
#BatangBakunadoProtektado!
#SerbiyongSaludBikolnon https://t.co/w4LN5sssX0",,,0,1.49312669114882e+18,1
2750,2750,2022-02-14 15:00:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Natatakot ka bang pabakunahan ang anak? Puwes, mas matakot sa long-term effect ng COVID-19 sa mga bata.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ZwLImmKxab",,,0,1.49311780693774e+18,1
2751,2751,2022-02-14 14:06:00,PIA Desk,525171812.0,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"House-to-house COVID-19 vaccination, isinagawa para mapabilis ang pagbabakuna sa mga senior citizen at immunocompromised.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/UYBlDwDajt",,,0,1.4931042158284e+18,1
2752,2752,2022-02-14 13:59:06,????? ?????????,45104924.0,,-1.0,tl,<a href='http://instagram.com' rel='nofollow'>Instagram</a>,"Maraming salamat sa St. Scholastica's Academy Marikina at Marikina LGU para sa organisado at napakabilis na bakuna para sa mga students.

#Kulasa
#Resbakuna @ St. Scholastica's Academy of Marikina https://t.co/CSvYQhkXzm",14.65255,121.11625,0,1.49310248068682e+18,1
2753,2753,2022-02-14 12:01:25,PIA Gitnang Luzon,846487933.0,PIA_RIII,846487933.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"PARA SA KARAGDAGANG DETALYE: https://t.co/v6uG7sp8oP
 
#RESBAKUNA
#BayanihanBakunahan",,,0,1.49307286521784e+18,0
2754,2754,2022-02-14 11:47:43,julia,91521611.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DepEd_PH: Ang mga guro at non-teaching staff ay ating kaagapay sa ligtas at dekalidad na edukasyon. Dahil dito, tandaan ang mga sumusun�",,,10,1.49306941503787e+18,1
2755,2755,2022-02-14 10:59:39,?? ??????? ??,113928951.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,Vaccines work! Plus palakas ng immune system. ? #RESBAKUNA https://t.co/Civ5FkGl98,,,0,1.49305732029286e+18,1
2756,2756,2022-02-14 10:04:31,Department of Health,186347409.0,DOHgovph,186347409.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Buksan ang link na ito para sa mga dapat malaman tungkol sa National Vaccination Days: https://t.co/WR4ZqpPXzi
 
#RESBAKUNA
#BayanihanBakunahan
#BIDASolusyonPlus
#NationalVaccinationDays",,,1,1.49304344631506e+18,1
2757,2757,2022-02-14 08:11:20,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Alamin ang update ng COVID-19 vaccination sa edad 5 to 11 na mga bata.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/UpM6sw2wMo",,,0,1.49301496175633e+18,1
2758,2758,2022-02-14 08:10:46,Navotas City,150876668.0,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 201,282 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 195,070 na ang nakakumpleto ng dalawang doses at 47,825 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/rklrzzd2wW",,,0,1.49301481825701e+18,1
2759,2759,2022-02-14 08:10:32,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"87% na ang protektado laban sa COVID-19 sa Bayan ng Balangkayan, Eastern Samar.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ckEWSpnAxG",,,0,1.4930147613777e+18,1
2760,2760,2022-02-14 08:09:25,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Basahin ang update ni Mayor Jose Abiera ukol sa bilang ng mga nabakunahan sa Simbulan, Negros Oriental.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/4cRdxcEoXy",,,0,1.49301447826213e+18,1
2761,2761,2022-02-14 08:09:10,PIA-Caraga,630857697.0,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kasabay ng paghahanda sa pagbabakuna para sa mga batang may edad 5-11,  patuloy pa rin ang pagbabakuna ng lokal na pamahalaan mg Sibulan, Negros Oriental sa mga kabataang may edad 12-17.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/KkqvY6LLv9",,,0,1.49301441482328e+18,1
