,Created-At,Text,Brand,Sentiment
1085,2021-06-02 11:54:00,"Got my 2nd dose of Covid vaccine!??
#RESBAKUNA #Sinovac",Sinovac,1
1086,2021-06-02 10:22:00,First jab! ?????? #covidvaccine #sinovac #besttaytay #besafe https://t.co/kYoB7qR1Qi,Sinovac,1
1087,2021-06-02 10:07:00,"wouldn't choose sinovac ever, I'll even pick sputnik over it",Sinovac,1
1088,2021-06-02 09:35:00,Got my second shot of Covid vaccine today??.#EndThePandemic #Covid_19 #Unite2FightCorona #Sinovac https://t.co/XvPGoDwgB7,Sinovac,1
1089,2021-06-02 07:16:00,"1st Dose DONE ??????
#Sinovac 
#FrontLineWorkers ?? https://t.co/WMrFuNZK0S",Sinovac,1
1090,2021-06-02 07:04:00,"Yey fully vaccinated! 
?? Thank you so much! 
#sinovac https://t.co/2DBmF2P5CO",Sinovac,1
1091,2021-06-02 05:19:00,"2nd dose done??????????
#covidvacccine #sinovac #ilovetaguig #roadtozerocovid19 https://t.co/KmEQTjyIdj",Sinovac,1
1092,2021-06-02 05:18:00,"1 day after 1st jab, ok naman! ?? #Sinovac",Sinovac,0
1093,2021-06-02 05:15:00,"First dose of Sinovac, done!?

#Covid19VaccinePH #Sinovac #Vaccinated https://t.co/1UUcFBZrBc",Sinovac,1
1094,2021-06-02 04:26:00,GOT VACCINATED FOR THE SECOND DOSE! #GetVaccinated #sinovac #vaccine https://t.co/NCA3dNqocs,Sinovac,1
1095,2021-06-02 01:59:00,"We are FULLY VACCINATED!????

#ResbakUNA
#MedicalFrontliner???? 
#Sinovac #2ndDose https://t.co/9t16ZJ6u5l",Sinovac,1
1096,2021-06-02 01:07:00,Got my 2nd dose today! #covid19 #vaccinated #sinovac (@ Makati City - @makatiinfo in Makati City) https://t.co/wYEBMDjmPb,Sinovac,1
1097,2021-06-02 01:05:00,I got fully vaccinated! ?????????????????? #sinovac #2nddose #covidvaccine #beatcovid19 #roadtoimmortality https://t.co/fHkMGdLPrR,Sinovac,1
1098,2021-06-01 21:15:00,I am SINOVACcinated! #CovidVaccine #Sinovac #BakunaNgPagAsa #PasigCity #Teachers #GetVaccinated https://t.co/CtDVoBa2Sp,Sinovac,1
1099,2021-06-01 17:43:00,?? Jabbed? To God be the glory! #Pfizer #pfizerbiontech #bakunangpagasa #firstdosedone???? #pasig #pasigcity #pcgh… https://t.co/rASj3OBjMK,Pfizer,1
1100,2021-06-01 16:43:00,"?? Thank you, Pasig City @pasigpio I finally got vaxxed! One shot down. #vaccinationdone?? #pfizerbiontech… https://t.co/a9JMVl5sbH",Pfizer,1
1101,2021-06-01 15:28:00,Got my 1st dose of #SinoVac today. Let us unite against Covid-19. I believe one of the best ways to beat Covid-19 i… https://t.co/AWC2EOwBIO,Sinovac,1
1102,2021-06-01 15:26:00,got my 1st #SinoVac shot https://t.co/DfAIFt142F,Sinovac,1
1103,2021-06-01 14:50:00,"I AM VACCINATED.. ??????
#RESBAKUNA #Sinovac https://t.co/APcjxdqhh7",Sinovac,1
1104,2021-06-03 09:25:00,Just did my part to help end this pandemic. Yay! ??? #vaccinated #sinovac #loveurself #thankful #feelingblesses https://t.co/jSxYODHG4l,Sinovac,1
1105,2021-06-02 11:13:00,"Finally! Mama's done from the 2nd dose of the vaccine ??????
Thank you Lord!?????? Waiting naman kay papa??
#sinovac… https://t.co/mGhz8UUQ3h",Sinovac,1
1106,2021-06-02 01:21:00,Got our 1st jab #Sinovac easy peasy ?? https://t.co/jheM6GxpSL,Sinovac,1
1107,2021-06-05 15:50:00,One week after my 2nd #covidvaccine with #Sinovac and I turned antibody positive! Good news!! #GetVaccinated… https://t.co/k7RhfBlaYS,Sinovac,1
1108,2021-06-05 12:30:00,"Got my first vaccine jab today. Yes, it's #sinovac . Let's go for what's available na.",Sinovac,1
1109,2021-06-04 17:15:00,"Fully Vaccinated!
The greatest health is
wealth ????
#Resbakuna
#BakunadoProtektado
#Sinovac
?? @ Epifanio Delos Santo… https://t.co/MX1OEhIbP9",Sinovac,1
1110,2021-06-05 12:14:00,"Thanks God ??fully vaccinated na!
Thank you SG ??????????????
#PfizerBiontech ?? ?? https://t.co/hkwdtWHnXE",Pfizer,1
1111,2021-06-05 11:50:00,I got vaccinated! #Sinovac,Sinovac,1
1112,2021-06-05 07:21:00,Thank you #Sinovac #SecondDose #CovidVaccine https://t.co/lm6coM8vQC,Sinovac,1
1113,2021-06-05 06:54:00,I poop too much after vaccination. I guess that’s the side effect?? #Sinovac #vaccinated #vaccine,Sinovac,0
1114,2021-06-05 04:20:00,Side effect: intense muscle / body and joint pain. #vaccinated #Sinovac,Sinovac,0
1115,2021-06-05 04:13:00,Got my 1st dose of #SinoVac today. Let us unite against Covid-19. ??I believe one of the best ways to beat Covid-19… https://t.co/riscjEwDQh,Sinovac,1
1116,2021-06-04 17:03:00,I cannot wait to be vaccinated. #Moderna,Moderna,1
1117,2021-06-04 11:30:00,I’m so happy that my father has fully vaccinated! Thank you Lord all results are so damn fine! ?????? ??#Sinovac… https://t.co/VncYYUX24Y,Sinovac,1
1118,2021-06-05 07:27:00,Looking forward to the 14 days after the second dose for the #PfizerBioNTech vaccine to take effect.… https://t.co/6m6gn11pQj,Pfizer,1
1119,2021-06-11 04:20:00,"Thank God for paracetamol . My arm doesn't ache that much na 

#getvaccinated
#getinoculated
#pfizerbiontech",Pfizer,0
1120,2021-06-10 13:43:00,Got my 2nd dose of Covid-19 Vaccine today. Fully vaccinated ?? #COVID19Vaccination #Sinovac https://t.co/HkIwWB7g4c https://t.co/Na2H5gb1LS,Sinovac,1
1121,2021-06-10 04:54:00,I took my shot today! ???? #covidvacccine #sinovac #firstdosedone https://t.co/3EGRmDsWlz,Sinovac,1
1122,2021-06-09 22:13:00,The best vaccine is the one that is readily available. #HerdImmunity #Sinovac https://t.co/VmqfRsMBjW,Sinovac,1
1123,2021-06-09 07:16:00,Dizziness after my first dose of #Sinovac. Gone after a few minutes. No other side effect experienced.,Sinovac,0
1124,2021-06-06 11:32:00,I had my first dose of #Sinovac vaccine a couple of weeks ago. Any Covid-19 vaccine is good rather than getting non… https://t.co/d5f16Wj9ea,Sinovac,1
1125,2021-06-08 08:34:00,"#Sinovac vaccine update: no adverse effect up until now after being vaccinated 2 days ago.

TY Papa G.",Sinovac,0
1126,2021-06-11 13:28:00,"One step closer to herd immunity! ?? Thank God for people ??who helped us ???? 

#Covid19 #Vaccine #Sinovac… https://t.co/z3NFd0HB3C",Sinovac,1
1127,2021-03-08 11:18:00,"Vaccine works! 

Thank you so much health-workers! 

#MunCoVac
#Sinovac https://t.co/iZMNLs3tEa",Sinovac,1
1128,2021-03-08 10:45:00,"First dose done! I'm so happy ????
#HalfVaccinated #Sinovac",Sinovac,1
1129,2021-03-08 06:49:00,"I Took My BEST SHOT!??
.
.
.
.
.
#sinovac #covid19 #vaccinated @ Las Pinas City https://t.co/PjQvqitXxw",Sinovac,1
1130,2021-03-08 05:36:00,"Finally! I recieved my first dose of Covid-19 Vaccine. ????

#firstdosedone??#sinovac?? https://t.co/Z96dxJcAs7",Sinovac,1
1131,2021-03-08 03:03:00,WE'VE GOT VACCINATED!!! #COVID19  #Sinovac https://t.co/MeByEETJAy,Sinovac,1
1132,2021-03-08 02:52:00,Shot(s) of Resilience #Moderna https://t.co/rTAGl5Tbuu,Moderna,0
1133,2021-03-09 14:31:00,"2nd dose complete ??
#pfizermadeit

#pfizerbiontech
#latepost @ Ayalamalls Southpark https://t.co/olJOhwdFGT",Pfizer,1
1134,2021-03-09 14:00:00,Full Vaxxed! #PfizerBiontech https://t.co/wTjBNEkIER,Pfizer,1
1135,2021-03-09 12:08:00,"2nd jab done and dusted. ?? 
#FullyVaccinated #ResBakuna #PfizerBiontech #Pfizer #FrontliNurse #GetVaccinated… https://t.co/snE6R9WLAW",Pfizer,1
1136,2021-03-09 08:43:00,"Getting vaccine today. ??
#Sinovac https://t.co/8DphwqWh6v",Sinovac,1
1137,2021-03-09 07:28:00,highly accepting of #Sinovac. Truth be to… https://t.co/SCIfkIXRnT,Sinovac,1
1138,2021-03-09 06:21:00,"My #Sinovac #COVID19Vaccine effects after a few hours:
- nauseated
- the jab site slightly hurts a bit (well, my br… https://t.co/Fs7oOlSSvk",Sinovac,0
1139,2021-03-09 04:27:00,"Yeyyy!!! Got my first dose! ??

#vaccinated
#Sinovac https://t.co/10fBMLF0Pe",Sinovac,1
1140,2021-03-08 13:28:00,"Got my first dose ?????
#Sinovac #vaccinated https://t.co/U5g15ZVvPw",Sinovac,1
1141,2021-03-08 13:07:00,"Let's all be safe; get vaccinated.
Got my fist dose. Thank You Lord!

#vaccinated #sinovac 
https://t.co/zTNU2JBoyO… https://t.co/SYIPEZ5ksD",Sinovac,1
1142,2021-03-17 05:27:00,Vaccinated!!  #JabDone #PfizerBioNTech #pfizer1stdose #resbakuna2021 https://t.co/1e2a4XoklT,Pfizer,1
1143,2021-03-17 03:52:00,"1st dose done ????
#PfizerBioNTech #resbakunakasanggangbida2021 https://t.co/5y1LthIJq1",Pfizer,1
1144,2021-03-16 09:28:00,went straight from the airport to the vaccination site to get that Jab done ?? #PfizerBiontech https://t.co/gc8i6U1EqK,Pfizer,1
1145,2021-03-16 07:44:00,First shot. ???? #PfizerBioNTech https://t.co/NAHsFcgowJ,Pfizer,1
1146,2021-03-16 02:03:00,"#Sinovac Post Vaccine Update ????
No fever or feeling of sickness days after. Medyo may feeling lang na slight ngalay… https://t.co/nsPocV1ac9",Sinovac,0
1147,2021-03-15 23:00:00,Finally! Fully vaccinated! #FullyVaccinated #RoadtoZero #Sinovac https://t.co/rg6GkEaKyM,Sinovac,1
1148,2021-03-15 15:55:00,?? Inoculated be part of the solution… #Sinovac #1stDose #Resbakuna (at SM City Novaliches) https://t.co/oUqFapH2NB https://t.co/g16TvL8Gy6,Sinovac,1
1149,2021-03-15 13:50:00,Got my dose for #SinoVac today. Let us unite against Covid-19. I believe one of the best ways to beat this is to be… https://t.co/tCO0j9rs2Y,Sinovac,1
1150,2021-03-15 06:33:00,Vaccinated at last!! The best vaccine is the available vaccine! #sinovac https://t.co/BNtvNuYVrB,Sinovac,1
1151,2021-03-15 05:50:00,"1st dose done. 

Kayo naman next!

let go for #HerdImmunity #Sinovac https://t.co/s71j1zLR1j",Sinovac,1
1152,2021-03-15 03:19:00,"Fully vaccinated!!! Yay!
#GetVaccinated #Moderna
#Covid19AB https://t.co/Qr7dOVz610",Moderna,1
1153,2021-03-15 02:51:00,Vaccinated today ?????????? #PfizerBiontech,Pfizer,1
1154,2021-03-14 17:28:00,Mama got vaccinated with #PfizerBioNTech Thank You Lord!!! Nothing is impossible ?? Seeyou ???????? https://t.co/sGMGoP0X43,Pfizer,1
1155,2021-03-14 14:56:00,"Got my 1st dose for #SinoVac today.
Let us unite against Covid-19.

Please get yourself vaccinated as soon as possi… https://t.co/EUxE0wyKkr",Sinovac,1
1156,2021-03-14 08:42:00,Scheduled for vaccination bukas parents ko pero they are planning to back out kasi #Sinovac ang vaccine.… https://t.co/DUZTGcaxyF,Sinovac,1
1157,2021-03-14 05:38:00,"Got my 1st dose! ??????
Road to a healthy Pilipinas. ??

#Sinovac
#Resbakuna
#BidaAngSolusyon
https://t.co/3s5TJc1H7j",Sinovac,1
1158,2021-03-14 05:35:00,"finally got my pink card ????

#endcovid19 
#resbakuna 
#covidvacccine 
#pfizerbiontech 
#pfizermadeit https://t.co/qmMgr1gXZL",Pfizer,1
1159,2021-03-13 11:39:00,Got my first dose of #PfizerBiontech #COVID19 vaccine today! https://t.co/z5iwzNqOnl,Pfizer,1
1160,2021-03-13 08:06:00,"Vaccinated… ??

Protect yourself and others
-get vaccinated. ?? #PfizerBiontech https://t.co/QdVX3t2diW",Pfizer,1
1161,2021-03-13 06:26:00,"All I want is just to get the old normal back, so I am taking my part to make it happen ??  
#PfizerBioNTech
#pfizer… https://t.co/7XdCev4rvz",Pfizer,0
1162,2021-03-13 06:25:00,"I got vaccinated ??
#Pfizerbiontech @ Limay Sports Complex https://t.co/hcb0efIAdP",Pfizer,1
1163,2021-03-13 06:25:00,"So far, I have body ache. Hoping will not end as a fever. #covidvaccine #sinovac @ Caloocan https://t.co/KghVCmD5zn",Sinovac,0
1164,2021-03-13 05:16:00,"dude, i just got my first dose today!??

#GetVaccinatedASAP #COVID19Vaccine #Sinovac https://t.co/K4ALRMkRDB",Sinovac,1
1165,2021-03-13 02:30:00,"Get vaccinated, we did! ????????
#fullyvaccinated  #Sinovac #letsbeatcovidtogether https://t.co/i9rfQu2t3o",Sinovac,1
1166,2021-03-12 13:57:00,"Medyo nakakaloka pala ang second dose ng #Sinovac. Soreness in the arm is gone, but there’s fatigue and headache. Still, get yours, guys!",Sinovac,0
1167,2021-03-12 12:45:00,"Got my 1st dose for #SinoVac today.
Let us unite against Covid-19.
Please get yourself vaccinated. Praying the worl… https://t.co/QQ6aESPoC2",Sinovac,1
1168,2021-03-12 08:29:00,Got vaccinated today. #RoadtoZero #CovidVaccine #Sinovac #COVID19Vaccine @SamsonMiguel00 https://t.co/d5GSNMKpN6,Sinovac,1
1169,2021-03-12 08:29:00,"I got my second jab of COVID vaccine

#LetsbeatCOVID19Together
#GoGetVaccinated
#pfizerbiontech 
#CovidVaccine @ Ja… https://t.co/iNkRvBbhAw",Pfizer,1
1170,2021-03-12 07:07:00,"Fully Vaccinated! ??

#VaccineNationIsTheSolution
#FullyVaccinated
#PfizerBioNTech https://t.co/bYgc8unBXi",Pfizer,1
1171,2021-03-12 06:36:00,#PfizerBiontech 2nd doze done. I cant sleep sa muscle pain. ?? the more i try to sleep the more i feel the pain. Don… https://t.co/i67DKbj3FO,Pfizer,0
1172,2021-03-12 05:23:00,"Got My 2nd Dose????
 #pfizerbiontech
#fullyvacinnated @ Megatrade Hall https://t.co/yJ8GeAqg4m",Pfizer,1
1173,2021-03-11 17:01:00,"anyways, finally complete dose na ?? #PfizerBiontech ????",Pfizer,1
1174,2021-03-11 13:53:00,"Fully vaccine ??????
Pfizer??
Super Thank you ??

#PfizerPh #pfizer2nddose 
#pfizerbiontech #pfizervacine… https://t.co/b2BriPcv5w",Pfizer,1
1175,2021-03-11 12:04:00,Got our 2nd dose of #Sinovac vaccine today and looking forward in two weeks to officially declare ourselves fully v… https://t.co/PvRLHAVR4d,Sinovac,1
1176,2021-03-11 06:44:00,"Got my first dose of #sinovac today. Let's not be selfish, protect yourself and others as well from #COVID19. https://t.co/pBTdQRdySM",Sinovac,1
1177,2021-03-11 06:15:00,"Got my 2nd Dose. Fully vaccinated! 
#PfizerBioNTech",Pfizer,1
1178,2021-03-11 05:15:00,"Muscle pain is real… ????
#FullyVaccinated  #PfizerBioNTech  ????",Pfizer,0
1179,2021-03-11 02:06:00,Fully vaccinated! ??? Thank you Lord! ?? #PfizerBioNTech https://t.co/XLKmNC7cpo,Pfizer,1
1180,2021-03-11 00:14:00,"Finally, we are now fully vaccinated! ??? #VcVax #Sinovac #Sinovaxe Thanks @valenzuelacity @rex_gatchalian ??

with… https://t.co/FI97nEJxEM",Sinovac,1
1181,2021-03-10 13:40:00,"Fully vaccinated ??????
Get whatever is available in your community
Pray for no side effects ????

#Sinovac @ Ayala Malls https://t.co/GSWgUH2Yyg",Sinovac,1
1182,2021-03-10 12:32:00,"Today, I got my second dose of #sinovac . No matter what #vaccine you have what matters most is, you protect yourse… https://t.co/JFd5Zgp2XN",Sinovac,1
1183,2021-03-10 07:30:00,"Prevention is better than cure

#Sinovac https://t.co/UkQF4zk9yj",Sinovac,1
1184,2021-03-10 07:29:00,"Chills ?? #moderna ?? as a person that wears shorts and a thin top, eat ice cream while watching movies (bigscreen),… https://t.co/7jhbO5ePBh",Moderna,0
1185,2021-03-10 06:18:00,"TGIF, I'M FULLY VAXED!!
THANK YOU TITO DOC!!  #PfizerBioNTech #blessed 
??????????",Pfizer,1
1186,2021-03-10 06:13:00,"Finally, jabbed! ?? #sinovac",Sinovac,1
1187,2021-03-10 04:56:00,me waking up so early for my 2nd vaccine dose. but it was all worth it! #MarikinaVaccine #FullVaccination #Sinovac https://t.co/H6W6zSrJYi,Sinovac,1
1188,2021-03-10 04:32:00,1 week left. I'm so excited to my second dose of #CovidVaccine #Sinovac ..,Sinovac,1
1189,2021-03-10 03:37:00,"Thanks G!?? Finally, I’m Fully Vaccinated!?????? 

#covid_19  #sinovac #2nddosedone???? 
Thankyou kay Kuya na nagpicture… https://t.co/Bq4MjrVdHp",Sinovac,1
1190,2021-03-10 03:13:00,"I'm fully vacccinated na ?? 
#Sinovac  #alterpoz",Sinovac,1
1191,2021-03-09 16:23:00,"Got my 1st shot, now your turn ????

#sinovac @ Waterfront Airport Hotel and Casino https://t.co/NDAHWWv4Jl",Sinovac,1
1192,2021-03-09 16:12:00,"Finally vaccinated with first dose of sinovac ??

#Sinovac #fightagainstcovid19 #vaccinesSavesLives https://t.co/S7enIX0uoo",Sinovac,1
1193,2021-03-10 09:27:00,"Got my 2nd dose of covid vaccine. ?? Thank you G ????

#CovidVaccine #2nddose #PfizerBiontech #Pfizer https://t.co/0lkvEoL5cE",Pfizer,1
1194,2021-03-10 12:30:00,Waited for my turn and now happily fully vaccinated with #sinovac. Walang pili-pili. The best vaccine is the one th… https://t.co/o6HIjhk3cl,Sinovac,1
1195,2021-03-10 01:30:00,FULLY VACCINATED YAAAAY!!!! #CovidVaccine #FullyVaccinated #Sinovac https://t.co/KcV2k0V7qD,Sinovac,1
1196,2021-03-10 12:46:00,"I am fully vaccinated #PfizerBioNTech  ?? 

It’s not too late to get your 1st shot!! 

#VaccineNation #ResBakuna… https://t.co/G03YpqGDvG",Pfizer,1
1197,2021-03-10 12:26:00,Get vaccinated now.  Fully #vaccinated with #sinovac. Expecting booster shot after 6 months. Am I right… https://t.co/QSnr5ZMyRy,Sinovac,1
1198,2021-03-11 10:58:00,"Got my 2nd dose ??
#Sinovac #FullyVaccinated #LetsGetVaccinated #StaySafeandHealthy #ToGodbealltheGlory https://t.co/wJ2hnDxiQ3",Sinovac,1
1199,2021-03-19 06:12:00,"Doing my part! 
#1stdosedone????
#sinovac #sinovaccinated #ECQready @ Metro Plaza Malaria https://t.co/a779t6eAQN",Sinovac,1
1200,2021-03-19 06:10:00,"First jab of Sinovac 

#????????????? #???????ss???????s #sinovac @ Andres Bonifacio Integrated School ABIS https://t.co/YTWiscKzyL",Sinovac,1
1201,2021-03-19 06:10:00,Second dose done. Time to doze off. ?? #moderna #GetVaccinated https://t.co/cNSnFObJqn,Moderna,1
1202,2021-03-19 05:48:00,"Yey. I'm fully vaccinated.
 #ilovetaguig #moderna  #fullyvaccinated #fullyvaccinatedagainstcovid19 #LGU #Taguig… https://t.co/7l5u4DwY7v",Moderna,1
1203,2021-03-19 05:39:00,Yaaaas i’m fully vaccinated. ?? #Sinovac https://t.co/pnsY946JML,Sinovac,1
1204,2021-03-18 10:30:00,Let’s do our part and encourage each other for a #healthypilipinas ???? #moderna https://t.co/7fbtKj9m1a,Moderna,1
1205,2021-03-18 09:25:00,Let’s get all vaccinated and be protected. #fullyvacinnated #moderna #achealth #covidshield #thankyousycip @ Ayala… https://t.co/QAx0wO0Qu8,Moderna,1
1206,2021-03-18 06:47:00,"My second dose vaccine.
Yeah!!!! Fully vaccine of Sinovac????
#vaccinated 
#seconddose 
#Sinovac 
#FullyVaccinated https://t.co/rtyl0eDcTp",Sinovac,1
1207,2021-03-18 06:18:00,"Thank you Lord, all of us (adults) in the family are now fully vaccinated! ????
#Resbakuna
#Sinovac
#PfizerBioNTech
#AstraZeneca",Pfizer,1
1208,2021-03-11 15:45:00,"Fully Vaccinated! #Sinovac ??
Get yours, too. #OneStepCloser #byecovid19?? @ Sm San Lazaro 3d Cinema https://t.co/LS3XejxdeM",Sinovac,1
1209,2021-03-12 20:26:00,"Fully vaccinated! Thank you, Kapamilya! ?????? #Moderna #vaccine #GotYourVacc https://t.co/uxCcyXT3Ij",Moderna,1
1210,2021-03-13 02:05:00,"Drean come true! ??

#CovidVaccine #COVIDVaccination #Sinovac https://t.co/993qvWb29A",Sinovac,1
1211,2021-03-15 08:58:00,Got first vaccine dose ?? #roadtozero #Sinovac https://t.co/qqkYmXqotC,Sinovac,1
1212,2021-03-15 19:31:00,Finally got my second dose. ?? #fullyvacinnated #covidvacccine #sinovac #covidfreephilippines #saveyourself… https://t.co/u2ku45uluC,Sinovac,1
1213,2021-03-16 15:33:00,"First dose. Thank you. ???? 

#Moderna #COVID19PH https://t.co/2U9GzoeoX9",Moderna,1
1214,2021-03-18 02:39:00,Get vaccinated ?????? #AstraZeneca #Pfizervaccine #Sinovac #ModernaVaccine #JansenVaccine,Pfizer,1
1215,2021-03-19 05:44:00,"I got vaccinated todaaaaay! ????????
#Moderna #FirstDoseDone #Vaccinated https://t.co/yUMIA66uaO",Moderna,1
1216,2021-03-19 03:18:00,My left arm is still sore. ?? SL this afternoon #seconddose #Moderna #vaccinated #vaccine #Tuesday #sideeffects… https://t.co/QG2C4e5T6q,Moderna,0
1217,2021-03-18 05:15:00,"Got my 2nd dose 
Fully vaccinated na po ako ??
#Sinovac ??",Sinovac,1
1218,2021-04-11 15:10:00,"Finally decided to get vaccinated.
#PfizerBiontech Covid-19 vaccine first jab.
#ResbakunaKasanggangBida https://t.co/vS0TFdKhrv",Pfizer,1
1219,2021-04-14 06:45:00,"Fully vaxxed. Ganap nang baks! ?? ?? 
#SecondDose #PfizerBiontech #Resbakuna #ThankYouLGU #DuterteBulok #DuterteVeerus https://t.co/wHDXSq1ETO",Pfizer,1
1220,2021-04-13 23:09:00,"2nd dose #PfizerBioNTech 
Fully Vaccinated ????
#Resbakuna #Bakunation",Pfizer,1
1221,2021-04-14 05:56:00,"A perfect gift for my birthday next week! I’m now fully vaccinated! Thank you Lord! ????

#vaccineworks #sinovac… https://t.co/hvHpLji7Vd",Sinovac,1
1222,2021-04-14 05:34:00,I’m so happy that i’m already fully vaccinated!!! #vaccinated #sinovac,Sinovac,1
1223,2021-04-14 04:49:00,Bakuna day!!! THIS IS IT. ?? #Moderna #muncovac ?? https://t.co/R5IcOaympj,Moderna,1
1224,2021-04-14 04:47:00,"Sabi nga nila, “the best vaccine for you is the one available to you right NOW.”

1st dose, done. #Moderna ?
Thank… https://t.co/gAGARLv7Pq",Moderna,1
1225,2021-04-14 04:25:00,In pain... ???? #moderna https://t.co/MVDPqTRsry,Moderna,0
1226,2021-04-14 03:26:00,Get vaccinated! ?? Finally got my first dose. #Moderna #VaccineNation #StayHomeStaySafe #FightingCovid19 @ The Tent… https://t.co/fzoeNkU9eH,Moderna,1
1227,2021-04-14 02:26:00,"Yaaaaaas!! First dose done. #Covid #vaccinationdone??  #Moderna @ San Andres Sports Complex , Malate , Manila https://t.co/87ykO7yFOK",Moderna,1
1228,2021-04-14 02:19:00,Arm. So. Heavy. #CovidVaccine #Moderna,Moderna,1
1229,2021-04-13 10:53:00,"Got my first dose of pfizer vaccine ?? Thank you QC ??
#pfizerbiontech @ Quezon City, Philippines https://t.co/rvd6gM9s95",Pfizer,1
1230,2021-04-13 08:08:00,First dose. ???? #PfizerBiontech #LetsGetVaccinated https://t.co/1eNdeA0aWq,Pfizer,1
1231,2021-04-13 05:08:00,"I'm done with my first job as a hero I also encouraged everyone to do the same.
#1stdose 
#Sinovac https://t.co/mC00v2Grs6",Sinovac,1
1232,2021-04-13 03:15:00,Fully vaccinated ?? keep safe everyone #sinovac https://t.co/ugySM1IpVy,Sinovac,1
1233,2021-04-13 10:28:00,Thank You Jesus for your gift of #vaccines ? #moderna for my brother and me #firstdose #birthmonth,Moderna,1
1234,2021-04-20 04:46:00,"Took my 1st dose of #moderna vaccine this afternoon. So far, i only felt fatigue and sore arm and ofc starving afte… https://t.co/EiNj7yw2eV",Moderna,0
1235,2021-04-22 13:28:00,Guess who got her first dose? ?? #GetVaccinated #moderna https://t.co/fYUPOhm350,Moderna,1
1236,2021-04-22 12:35:00,"Finally got my 1st dose of Anti-covid vaccine

Moderna vaccine is ??

#resbakunadone  #KasanggaNgBida  #Moderna… https://t.co/aVcJQ4rLIG",Moderna,1
1237,2021-04-22 10:46:00,"Fully vacc, get yours too ??
#Moderna
#CenruryCares https://t.co/4a6x1OR8i8",Moderna,1
1238,2021-04-22 10:15:00,Nonstop headache after #Moderna ??,Moderna,0
1239,2021-04-22 10:14:00,"Long wait is over, got my 1st dose,

#moderna with wings. ????

#staysafe #stathealthy #StayHomeStaySafeCovid19 https://t.co/ADSrlbvpLu",Moderna,1
1240,2021-04-22 05:51:00,"I got vaccinated. ?????
#Moderna #RoadtoZeroTaguig",Moderna,1
1241,2021-04-22 04:43:00,"I got vaccinated! finally ?????? let’s all do our part to protect ourselves and the people around us ?

#PfizerMadeIt!… https://t.co/WHR3ud6A5h",Pfizer,1
1242,2021-04-21 23:56:00,"The best Vaccine is the one that is available.
#FirstDose #Sinovac #GetVaccinated https://t.co/A0ji9MDNuW",Sinovac,1
1243,2021-04-21 13:26:00,"Got fever now, also the sharp pain in my left arm. #vaccineBaby #PfizerBioNTech",Pfizer,0
1244,2021-04-21 10:58:00,"We're now fully vaccinated with #PfizerBioNTech. ???? Let's get vaccinated. While we want to protect ourselves, we a… https://t.co/4m5HF0oKpA",Pfizer,1
1245,2021-04-21 08:15:00,"Thank you Lord! ??

#PfizerBiontech first dose ??
#FightAgainstCovid19
#RESBAKUNA",Pfizer,1
1246,2021-04-21 07:40:00,"Hate Digong and the CCP, pero mukhang maaasahan naman talaga ‘tong #Sinovac. Pero kahit fully vaxxed na tayo, we sh… https://t.co/NOB9l0GWNG",Sinovac,1
1247,2021-04-21 06:40:00,More than 24 hours after 1st jab - no side effects aside from foodtrip. ?? All I did was drink paracetamol after my jab. #Sinovac,Sinovac,0
1248,2021-04-21 06:29:00,"Yey! I GOT MY VACCINE TODAY ??
#Sinovac https://t.co/SvQRJEgVdr",Sinovac,1
1249,2021-04-20 06:32:00,"Better be vaccinated and protected than not at all!??????

#Resbakuna2021 #FirstDoseDone #Sinovac @ Blessed Sacrament… https://t.co/jKqi2Z0Efy",Sinovac,1
1250,2021-04-20 05:49:00,"No one can tell who has it. So this is better than taking chances. Got my first dose! Say no to ??

#Sinovac ?? https://t.co/2Gt0e7oNvj",Sinovac,1
1251,2021-04-20 01:52:00,Fully Vaccinated. #Moderna ???? https://t.co/gLbuw9jXTQ,Moderna,1
1252,2021-04-19 14:32:00,"After months of waiting, I finally got vaxxed for my first dose of #Moderna! ????

Thank you, COVID Shield (via Healt… https://t.co/scrqU7GZdU",Moderna,1
1253,2021-04-19 12:15:00,"my left arm felt like 'twas hammered by thor
#moderna",Moderna,0
1254,2021-04-19 07:26:00,"Get yourself vaccinated!

#moderna #vaccine #covid19 #fightcovid19  #socialmediamanager #filipinovirtualassistant… https://t.co/fKnaTe5f1h",Moderna,1
1255,2021-04-19 05:32:00,"Got vaccinated. Now, I'm not feeling well. 
#vaccinated #Moderna #getwellsoonself",Moderna,0
1256,2021-04-19 01:27:00,Lets all get vaccinated #covid19isreal #moderna #vaccine #resbakuna #man... https://t.co/59HWW17ass via @YouTube,Moderna,1
1257,2021-04-18 16:09:00,"Let's go VAC to NORMAL!

finally, #fullyvaccinated with #pfizerbiontech ?? https://t.co/33ZkK57sRD",Pfizer,1
1258,2021-04-18 15:08:00,got my first dose of #PfizerBioNTech ???? https://t.co/cuGwDOvkQO,Pfizer,1
1259,2021-04-18 09:51:00,Fully vaccinated na me! #Sinovac! https://t.co/WNfWKno9m3,Sinovac,1
1260,2021-04-17 14:27:00,"Got my first dose!
#VaccinesWork
#Sinovac https://t.co/t1VKmvCgeG",Sinovac,1
