,Unnamed: 0,Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Geo-Location-Latitude,Geo-Location-Longitude,Retweet-Count,Id,Unnamed: 12,Sentiment
2042,2042,2022-03-10 15:10:16,Zamboanga City Police Station 8,1727544205,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Sign up here: https://t.co/Nwy94Dr8uc

Magpabakuna na ngayong Bayanihan Bakunahan! Protektado lamang tayo kung lahat ay bakun�",,,2.0,1.50181769848896e+18,,1
2043,2043,2022-03-10 15:10:02,Zamboanga City Police Station 8,1727544205,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Magpa-ResBakuna na ngayong Bayanihan Bakunahan simula bukas, March 10-12, para sa ligtas na new normal! Protektado lamang tay�",,,3.0,1.50181764126608e+18,,0
2044,2044,2022-03-10 14:46:48,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Sign up here: https://t.co/Nwy94Dr8uc

Magpabakuna na ngayong Bayanihan Bakunahan! Protektado lamang tayo kung lahat ay bakun�",,,2.0,1.50181179311484e+18,,1
2045,2045,2022-03-10 14:46:35,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Magpa-ResBakuna na ngayong Bayanihan Bakunahan simula bukas, March 10-12, para sa ligtas na new normal! Protektado lamang tay�",,,3.0,1.50181173956199e+18,,0
2046,2046,2022-03-10 14:11:24,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 11 March: https://t.co/EqLzmDEQK9

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas See less https://t.co/kFKR7imi2E",,,0.0,1.50180288362461e+18,,1
2047,2047,2022-03-10 14:05:41,Department of Health,186347409,DOHgovph,186347409.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Magpa-ResBakuna na ngayong Bayanihan Bakunahan simula bukas, March 10-12, para sa ligtas na new normal! Protektado lamang tayo kung lahat ay bakunado! 

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus",,,3.0,1.50180144767108e+18,,1
2048,2048,2022-03-10 12:38:27,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Protektado tayo kung lahat bakunado! ?

Magpabakuna na sa Bayanihan Bakunahan
ngayong March 10-12. Kumpletuhin ang kinakailangang shots (primary series + booster shot) para sa mas pinalakas na proteksyon. ?

#RESBAKUNA
#BIDASolusyonPlus
#BayanihanBakunahanIV https://t.co/ClqSfWdznN",,,0.0,1.5017794941971e+18,,1
2049,2049,2022-03-10 11:37:58,Teddy Herbosa MD,24702057,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @ntfcovid19ph: Magpabakuna na ngayong Bayanihan Bakunahan para sa ligtas na New Normal!

Protektado lamang tayo kung lahat ay bakunado!�",,,3.0,1.50176427220379e+18,,1
2050,2050,2022-03-10 11:01:05,Department of Health,186347409,DOHgovph,186347409.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Sign up here: https://t.co/Nwy94Dr8uc

Magpabakuna na ngayong Bayanihan Bakunahan! Protektado lamang tayo kung lahat ay bakunado! 

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus",,,2.0,1.5017549895761e+18,,1
2051,2051,2022-03-10 10:17:34,?? Kulasa Girl ??,3287796217,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @ntfcovid19ph: Magpabakuna na ngayong Bayanihan Bakunahan para sa ligtas na New Normal!

Protektado lamang tayo kung lahat ay bakunado!�",,,3.0,1.5017440405968e+18,,1
2052,2052,2022-03-10 10:09:00,National Task Force Against COVID19,1.24482614918987E+018,ntfcovid19ph,1.24482614918987e+18,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Magpabakuna na ngayong Bayanihan Bakunahan para sa ligtas na New Normal!

Protektado lamang tayo kung lahat ay bakunado! ?

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus",,,3.0,1.50174188440581e+18,,1
2053,2053,2022-03-10 09:37:41,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"TIGNAN: Nasa 178,214 na ang nakatanggap ng first dose sa Olongapo habang 161,574 naman ang fully vaccinated na. Nasa 32,029 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/fubOH7cQGf",,,0.0,1.50173400328761e+18,,1
2054,2054,2022-03-10 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,537 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 201,699 na ang nakakumpleto ng dalawang doses at 50,800 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/jK3XiH4i4Z",,,0.0,1.50172452017598e+18,,1
2055,2055,2022-03-10 08:23:34,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Protektado lamang tayo kung lahat ay bakunado! ?

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus",,,5.0,1.50171534834914e+18,,1
2056,2056,2022-03-10 08:21:34,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Ayon kay @ntfcovid19ph Chief Implementer at Vaccine Czar, Sec. Carlito Galvez Jr. na 232.67 million doses na ng COVID�",,,1.0,1.50171484428188e+18,,1
2057,2057,2022-03-10 08:20:53,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon�",,,8.0,1.50171467391765e+18,,1
2058,2058,2022-03-10 08:19:42,? twinkle ?,6174812,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,Ang batang ayaw umabsent ? #OnlineClass is life ? #CoVacPH #Resbakuna https://t.co/HuT0biGNin,,,0.0,1.50171437569392e+18,,1
2059,2059,2022-03-10 08:17:15,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Para sa iba pang katanungan, makipag-ugnayan lamang sa inyong LGU, baranggay, at health center! ?

#RESBAKUNA
#BIDASolusyonPl�",,,2.0,1.50171376109867e+18,,1
2060,2060,2022-03-10 08:00:00,OH MY JOB,1.21921442363557E+018,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"BAYANIHAN, BAKUNAHAN | NATIONAL COVID-19 VACCINATION DAYS

#OhMyJobPhilippines
#SerbisyongDOLE 
#RESBAKUNA
#BayanihanBakunahanIV
#NationalVaccinationDays

---
@arnellignacio @mamutuesday @beabinene 
@laborgovph 
@dzbb @gtvphilippines @gmanews https://t.co/xnUOsZWkwm",,,0.0,1.50170941757795e+18,,1
2061,2061,2022-03-10 04:52:28,?? Kulasa Girl ??,3287796217,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Protektado lamang tayo kung lahat ay bakunado! ?

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus",,,5.0,1.50166222648204e+18,,1
2062,2062,2022-03-09 22:01:38,MJane,1.26252788817729E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,RT @PasigInfo: Kaisa ng Department of Health at National COVID-19 Vaccination Operations Center ang Pamahalaang Lungsod ng Pasig sa pagsasa�,,,1.0,1.50155883289577e+18,,1
2063,2063,2022-03-09 21:08:20,Pasig City Public Information Office,791247924,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kaisa ng Department of Health at National COVID-19 Vaccination Operations Center ang Pamahalaang Lungsod ng Pasig sa pagsasagawa ng National Vaccination Days simula March 10-12, 2022 (Huwebes - Sabado).

#BakunaNgPagAsa #ResBakuna #BayanihanBakunahan https://t.co/vno0jYlCjT",,,1.0,1.50154542210365e+18,,1
2064,2064,2022-03-09 17:03:53,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Protektado lamang tayo kung lahat ay bakunado! ?

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus",,,5.0,1.5014839048341e+18,,1
2065,2065,2022-03-09 15:39:32,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 10 March: https://t.co/m2czLwGWqB

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/S6CA914sXx",,,0.0,1.50146267706309e+18,,1
2066,2066,2022-03-09 10:08:24,Karen Joy Guarin Domingo,1.06630753882243E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @DOHgovph: Protektado lamang tayo kung lahat ay bakunado! ?

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus",,,5.0,1.50137934464767e+18,,1
2067,2067,2022-03-09 10:07:56,Department of Health,186347409,DOHgovph,186347409.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Protektado lamang tayo kung lahat ay bakunado! ?

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus",,,5.0,1.50137922506381e+18,,1
2068,2068,2022-03-09 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,317 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 201,219 na ang nakakumpleto ng dalawang doses at 50,644 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/b1QXIBjmoN",,,0.0,1.50136213245311e+18,,1
2069,2069,2022-03-09 08:47:32,DSWD Region VII,2190069661,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Narito ang mga dapat mong malaman tungkol sa ika-apat na National Vaccination Days! ?

#RESBAKUNA
#BIDASolusyonPlus
#Bayaniha�",,,3.0,1.50135899288643e+18,,1
2070,2070,2022-03-08 23:31:37,PHRC Secretariat Philippines,1.1031010075658E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon�",,,8.0,1.50121909398655e+18,,1
2071,2071,2022-03-08 18:20:34,Carlo,257884971,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon�",,,8.0,1.50114081537609e+18,,1
2072,2072,2022-03-08 17:06:33,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Ayon kay @ntfcovid19ph Chief Implementer at Vaccine Czar, Sec. Carlito Galvez Jr. na 232.67 million doses na ng COVID-19 vaccines ang naihatid sa Pilipinas.

May kabuuang 136.86 million doses na ng bakuna ang naibigay sa kasalukuyan.

#workingPCOO
#WeRiseAsOne
#RESBAKUNA https://t.co/5taIEeootY",,,1.0,1.50112218827103e+18,,1
2073,2073,2022-03-08 16:35:04,mrs.ocampo?,1.01290471055719E+018,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"RT @pcoogov: TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon�",,,8.0,1.50111426290676e+18,,1
2074,2074,2022-03-08 15:51:52,Theoldmc,1.07853500603569E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon�",,,8.0,1.50110339155606e+18,,1
2075,2075,2022-03-08 14:04:45,Enriquietto,1.42242625982963E+018,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon�",,,8.0,1.50107643360237e+18,,1
2076,2076,2022-03-08 14:03:56,Precious Ariel #BBM-SARA #SENDIGONG,149349623,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"RT @pcoogov: TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon�",,,8.0,1.50107622831643e+18,,1
2077,2077,2022-03-08 13:56:55,NDRRMC,203343685,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @pcoogov: TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon�",,,8.0,1.50107446198208e+18,,1
2078,2078,2022-03-08 13:55:25,Presidential Communications Operations Office,192849591,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"TINGNAN: Dumating sa bansa ang 5,166,720 doses ng Pfizer COVID-19 vaccines nitong Marso 7, na binili ng pamahalaan at donasyon mula sa US government.

Sa kasalukuyan, ito na ang pinakamalaking delivery ng bakuna sa bansa ngayong buwan.

#workingPCOO
#WeRiseAsOne
#RESBAKUNA https://t.co/FiWAY7HJzF",,,8.0,1.50107408755656e+18,,1
2079,2079,2022-03-08 13:43:44,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 9 March: https://t.co/ONb54ZgJJQ

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/nabGJZFQ3g",,,0.0,1.50107114455605e+18,,1
2080,2080,2022-03-08 13:42:26,@Zamboanga City Police Station 3(Sangali),2826135566,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"RT @DOHgovph: Narito ang mga dapat mong malaman tungkol sa ika-apat na National Vaccination Days! ?

#RESBAKUNA
#BIDASolusyonPlus
#Bayaniha�",,,3.0,1.50107081820144e+18,,1
2081,2081,2022-03-08 12:53:58,PIA Gitnang Luzon,846487933,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Protektado tayo kung lahat bakunado! ?

#RESBAKUNA
#BayanihanBakunahan
#NationalVaccinationDays
#BIDASolusyonPlus https://t.co/KexaBvJVv4",,,0.0,1.50105862410949e+18,,1
2082,2082,2022-03-08 11:07:45,Department of Health,186347409,DOHgovph,186347409.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Narito ang mga dapat mong malaman tungkol sa ika-apat na National Vaccination Days! ?

#RESBAKUNA
#BIDASolusyonPlus
#BayanihanBakunahanIV

https://t.co/StoWzcQ8Ji",,,3.0,1.50103189195623e+18,,1
2083,2083,2022-03-08 08:00:41,CORDS X,1.14440660362331E+018,,-1.0,tl,<a href='https://www.hootsuite.com' rel='nofollow'>Hootsuite Inc.</a>,"TAN-AWA : Pahinumdom sa dunay plano magpabakuna sa dakbayan sa Cagayan de Oro karong adlawa, Marso 8, 2022, 

https://t.co/gsO3d3Gqbj

Source: Cagayan de Oro City Philippines fb page

#CORDSX
#RESBAKUNA
#BIDABakunation
#CagayanDeOro",,,0.0,1.50098481506727e+18,,1
2084,2084,2022-03-08 08:00:01,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,090 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 200,772 na ang nakakumpleto ng dalawang doses at 50,533 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/qMP5uorv0v",,,0.0,1.50098464854491e+18,,1
2085,2085,2022-03-08 07:19:03,Aristotle Man,9.3716871213357E+017,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,Good morning! #aslongasyoume #tuesday #resbakuna  na naman https://t.co/Q2FJSOubzd,,,0.0,1.50097433792259e+18,,1
2086,2086,2022-03-07 14:47:42,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 8 March: https://t.co/apdAyEXFop

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/pveB8zq1qc",,,0.0,1.50072485502899e+18,,1
2087,2087,2022-03-07 13:58:01,PIA Gitnang Luzon,846487933,PIA_RIII,846487933.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Protektado tayo kung lahat bakunado. Tara na�t ipakita ang lakas ng sambayanang Pilipino! ?

#RESBAKUNA
#BayanihanBakunahan
#BIDASolusyonPlus
#NationalVaccinationDays",,,0.0,1.50071235129673e+18,,1
2088,2088,2022-03-07 12:56:39,PIA Gitnang Luzon,846487933,PIA_RIII,846487933.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Para sa iba pang katanungan, makipag-ugnayan lamang sa inyong LGU, barangay, o health center. ?

#RESBAKUNA
#BIDASolusyonPlus
#BayanihanBakunahanIV
#NationalVaccinationDays",,,0.0,1.50069691064217e+18,,1
2089,2089,2022-03-07 12:00:05,CORDS X,1.14440660362331E+018,,-1.0,tl,<a href='https://www.hootsuite.com' rel='nofollow'>Hootsuite Inc.</a>,"Libre na, protektado ka pa!

Magpabakuna na sa ipahigayon nga Bayanihan Bakunahan sugod Marso 10-12, 2022 aron mapanalipdan ang kaugalingon batok COVID-19.

#CORDSX
#RESBAKUNA #BayanihanBakunahan #BIDASolusyonPlus https://t.co/sMXWWHLvPN",,,0.0,1.50068267243106e+18,,1
2090,2090,2022-03-07 11:58:58,Official MMDA,171574926,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"Ang MMDA ay kaisa ng Department of Health sa isasagawang �JAB� Fair sa NCR mula Marso 10-12.

Sa pangunguna ng DOH Metro Manila Center for Health Development, inaanyayahan ang lahat na magpabakuna  ng primary doses at o magpa-booster. #mmda #JabFairsaNCR #RESBAKUNA #doh https://t.co/KzuHdDNQH6",,,0.0,1.50068239166849e+18,,1
2091,2091,2022-03-15 09:00:01,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 208,487 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 203,325 na ang nakakumpleto ng dalawang doses at 51,503 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/n6p0DdDckF",,,0.0,1.50353646089224e+18,,1
2092,2092,2022-03-14 14:42:58,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 15 March: 
https://t.co/kg4g4G6Vh8

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/Jx6TxxUUUT",,,0.0,1.50326038067585e+18,,1
2093,2093,2022-03-14 08:26:19,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Magpaturok na ng inyong booster shot!
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/FeZDYVUuXW",,,0.0,1.50316559331456e+18,,1
2094,2094,2022-03-14 08:26:11,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Pag-extend ng shelf life sa mga COVID-19 vaccine, ligtas nga ba?
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ZmsbfYyDjY",,,0.0,1.50316555923165e+18,,1
2095,2095,2022-03-14 08:25:16,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 208,217 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 202,794 na ang nakakumpleto ng dalawang doses at 51,293 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/mKIszdVTdb",,,0.0,1.50316532999615e+18,,1
2096,2096,2022-03-13 19:42:36,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan ng 2nd dose bukas, 14 March: https://t.co/5alvz0CUNE

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/P0nnMUhtNr",,,0.0,1.50297339724808e+18,,1
2097,2097,2022-03-12 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 208,202 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 202,782 na ang nakakumpleto ng dalawang doses at 51,124 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/RDyeO9NhvF",,,0.0,1.5024492944475e+18,,1
2098,2098,2022-03-11 19:00:01,PIA Desk,525171812,,-1.0,tl,<a href='https://about.twitter.com/products/tweetdeck' rel='nofollow'>TweetDeck</a>,"Pag-extend ng shelf life sa mga COVID-19 vaccine, ligtas nga ba?
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/mnFF5pJVNl",,,0.0,1.50223790317858e+18,,1
2099,2099,2022-03-11 16:00:01,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Narito po ang schedule para bukas, 12 March.

#NavoBakuna
#RESBAKUNA
#BIDABakunation
#BIDASolusyon+
#StaySafe #Navotas https://t.co/77a8xt7OQY",,,0.0,1.50219260826041e+18,,1
2100,2100,2022-03-11 09:07:27,arnold cesar romero,42872733,,-1.0,tl,<a href='http://twitter.com/download/iphone' rel='nofollow'>Twitter for iPhone</a>,"Nagbabalik ang #Magpabakuna Episode 4 - Buong Lakas Para sa Ligtas na Bangsamoro. Kasama sina Doc Zul at Doc Amz ng @MOHBARMM 

#RESBAKUNA, kasangga ng mga BIDA! 

Sama sama tayo sa #BIDABakunation #BayanihanBakunahan #SaferTogether 

Watch here: https://t.co/IIgdLNRhni https://t.co/T6bzn9i3g3",,,0.0,1.502088780727e+18,,1
2101,2101,2022-03-11 09:00:00,Navotas City,150876668,,-1.0,tl,<a href='https://mobile.twitter.com' rel='nofollow'>Twitter Web App</a>,"NAVOBAKUNA | Sa tala ng ating City Health Office, 207,808 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 202,154 na ang nakakumpleto ng dalawang doses at 50,995 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/1Ap6c0BmfI",,,0.0,1.50208690631354e+18,,1
2102,2102,2022-03-11 08:58:14,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Magtutulungan ang public at private hospitals sa COVID-19 vaccination drive ng mga 18-years-old and above.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/VvvrT0Kw4p",,,0.0,1.50208646208255e+18,,1
2103,2103,2022-03-11 08:58:09,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Hindi nagkukulang ang COVID-19 vaccination supply sa Pilipinas.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/h3A6fLXjxK",,,0.0,1.50208643937038e+18,,1
2104,2104,2022-03-11 08:57:09,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Basahin ang update ni Mayor Quirina Sarte ukol sa bilang ng mga nabakunahan sa Bansalan, Davao del Sur.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/kPOdrizlB8",,,0.0,1.50208619019097e+18,,1
2105,2105,2022-03-11 08:57:03,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Inilalapit na ng lokal na pamahalaan ng Bansalan, Davao del Sur ang mga bakuna sa mga barangay upang mas marami pang maproteksyunan laban sa COVID-19.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Vw6JuqmIEk",,,0.0,1.50208616300767e+18,,1
2106,2106,2022-03-11 08:56:58,PIA-Caraga,630857697,,-1.0,tl,<a href='http://twitter.com/download/android' rel='nofollow'>Twitter for Android</a>,"Kumustahin ang ikaapat na Bayanihan Bakunahan laban sa COVID-19.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/TOwkpJhEGO",,,0.0,1.50208614125182e+18,,1
